book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
1767,6604794,6604794,6798696,68,803734956,9780803734950.0,Jandy Nelson,2010.0,The Sky Is Everywhere,The Sky Is Everywhere,eng,4.04,61937,71175,7709,1710,3899,13383,23304,28879,https://images.gr-assets.com/books/1496659743m/6604794.jpg,https://images.gr-assets.com/books/1496659743s/6604794.jpg
1772,272895,272895,671846,59,965476022,9780965476030.0,"Walter Farley, Keith Ward",1941.0,The Black Stallion,"The Black Stallion (The Black Stallion, #1)",eng,4.18,60720,62791,967,491,1824,11964,20094,28418,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1782,17347389,17347389,21598446,48,545424941,9780545424940.0,Maggie Stiefvater,2013.0,The Dream Thieves,"The Dream Thieves (The Raven Cycle, #2)",eng,4.27,75637,84512,10775,803,2111,10696,30520,40382,https://images.gr-assets.com/books/1477103777m/17347389.jpg,https://images.gr-assets.com/books/1477103777s/17347389.jpg
1789,4325,4325,7995,35,142401757,9780142401750.0,Sarah Dessen,2000.0,Dreamland ,Dreamland,eng,3.91,64082,65731,3813,1556,4772,15338,20590,23475,https://images.gr-assets.com/books/1385861832m/4325.jpg,https://images.gr-assets.com/books/1385861832s/4325.jpg
1799,8428064,8428064,11015791,46,1423121317,9781423121310.0,Rachel Hawkins,2011.0,Demonglass,"Demonglass (Hex Hall, #2)",en-US,4.13,74589,77626,4496,1036,2945,14055,26694,32896,https://images.gr-assets.com/books/1287692542m/8428064.jpg,https://images.gr-assets.com/books/1287692542s/8428064.jpg
1803,395871,395871,385368,33,006114097X,9780061140980.0,L.J. Smith,2007.0,The Awakening and the Struggle,"The Awakening / The Struggle (The Vampire Diaries, #1-2)",en-US,3.67,68651,72227,3856,3663,8247,18819,19054,22444,https://images.gr-assets.com/books/1393837129m/395871.jpg,https://images.gr-assets.com/books/1393837129s/395871.jpg
1805,3575676,3575676,3617922,12,1416974520,9781416974530.0,L.J. Smith,2009.0,"Night World, No. 3","Night World, No. 3 (Night World, #7-9)",en-US,4.2,58232,59070,809,1115,2652,9863,15216,30224,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1807,10626594,10626594,15535056,47,054522490X,9780545224900.0,Maggie Stiefvater,2011.0,The Scorpio Races,The Scorpio Races,eng,4.08,70335,76231,10427,2159,3992,12420,24712,32948,https://images.gr-assets.com/books/1461209661m/10626594.jpg,https://images.gr-assets.com/books/1461209661s/10626594.jpg
1809,201341,201341,2984402,41,441005764,9780441005760.0,Brian Jacques,1988.0,Mossflower,"Mossflower (Redwall, #2)",en-US,4.09,56860,58425,654,626,1842,11769,21559,22629,https://images.gr-assets.com/books/1281811805m/201341.jpg,https://images.gr-assets.com/books/1281811805s/201341.jpg
1820,5047880,5047880,5114483,47,61449067,9780061449060.0,Michael  Grant,2009.0,Hunger ,"Hunger (Gone, #2)",eng,4.02,60519,65389,3102,1301,3531,12922,22281,25354,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1824,162089,162089,2191062,62,60887338,9780060887340.0,Sara Shepard,2007.0,Flawless,"Flawless (Pretty Little Liars, #2)",en-US,3.96,59403,64318,3150,849,3660,15492,21492,22825,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1827,65118,65118,2361348,62,1405206128,9781405206130.0,"Lemony Snicket, Brett Helquist",2001.0,The Hostile Hospital,"The Hostile Hospital (A Series of Unfortunate Events, #8)",en-GB,3.95,66327,73955,1727,702,3605,18638,27090,23920,https://images.gr-assets.com/books/1442446120m/65118.jpg,https://images.gr-assets.com/books/1442446120s/65118.jpg
1830,6134826,6134826,6313389,69,312532768,9780312532760.0,Alyson Noel,2009.0,Blue Moon,"Blue Moon (The Immortals, #2)",eng,3.61,74367,78447,3611,3935,9508,21715,21521,21768,https://images.gr-assets.com/books/1362336365m/6134826.jpg,https://images.gr-assets.com/books/1362336365s/6134826.jpg
1849,17623975,17623975,17992862,50,142422959,9780142422950.0,Gayle Forman,2013.0,Just One Day,"Just One Day (Just One Day, #1)",eng,4.02,47674,66861,7371,1591,3191,12505,24526,25048,https://images.gr-assets.com/books/1368722144m/17623975.jpg,https://images.gr-assets.com/books/1368722144s/17623975.jpg
1850,1661957,1661957,1656772,50,1416953574,9781416953580.0,Lisa McMann,2008.0,Wake,"Wake (Wake, #1)",eng,3.75,69046,72067,5180,3159,6682,17699,21663,22864,https://images.gr-assets.com/books/1361417311m/1661957.jpg,https://images.gr-assets.com/books/1361417311s/1661957.jpg
1852,270804,270804,262530,16,1416940901,9781416940910.0,Ellen Hopkins,2007.0,"Glass (Crank, #2)","Glass (Crank, #2)",eng,4.28,51726,53542,2455,519,1699,7695,15899,27730,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1857,13835,13835,1142860,52,689878567,9780689878560.0,Tamora Pierce,1984.0,In the Hand of the Goddess,"In the Hand of the Goddess (Song of the Lioness, #2)",eng,4.25,66382,70595,1464,941,1724,10424,22977,34529,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1860,8835379,6325285,6510846,80,805092528,9780805092520.0,"Kerstin Gier, Anthea Bell",2009.0,Rubinrot,"Ruby Red (Precious Stone Trilogy, #1)",en-US,4.12,62978,82241,8320,1006,3019,14262,30391,33563,https://images.gr-assets.com/books/1312036605m/8835379.jpg,https://images.gr-assets.com/books/1312036605s/8835379.jpg
1861,6581511,6581511,7253963,64,031259044X,9780312590440.0,Alyson Noel,2009.0,Shadowland,"Shadowland (The Immortals, #3)",eng,3.66,68104,71034,2468,3410,8196,19221,18536,21671,https://images.gr-assets.com/books/1362336374m/6581511.jpg,https://images.gr-assets.com/books/1362336374s/6581511.jpg
1863,13837,13837,1123099,51,689878575,9780689878570.0,Tamora Pierce,1988.0,Lioness Rampant,"Lioness Rampant (Song of the Lioness, #4)",en-US,4.28,65027,68419,1217,1000,1700,9328,21166,35225,https://images.gr-assets.com/books/1390366673m/13837.jpg,https://images.gr-assets.com/books/1390366673s/13837.jpg
1869,150739,150739,1178402,33,015204566X,9780152045660.0,"Patricia C. Wrede, Peter de Sève",1990.0,Dealing with Dragons,"Dealing with Dragons (Enchanted Forest Chronicles, #1)",en-US,4.14,67663,69992,2695,1270,2575,12165,22888,31094,https://images.gr-assets.com/books/1385526967m/150739.jpg,https://images.gr-assets.com/books/1385526967s/150739.jpg
1890,8709526,8709526,13582373,26,159514319X,9781595143200.0,Richelle Mead,2013.0,The Indigo Spell,"The Indigo Spell (Bloodlines, #3)",eng,4.41,73056,77721,5633,526,1273,8244,23790,43888,https://images.gr-assets.com/books/1438483930m/8709526.jpg,https://images.gr-assets.com/books/1438483930s/8709526.jpg
1903,13324841,13324841,18252076,35,547887205,9780547887200.0,Lois Lowry,2012.0,"Son (The Giver, #4)","Son (The Giver, #4)",eng,3.98,54620,61353,7093,633,3074,13411,24215,20020,https://images.gr-assets.com/books/1349952095m/13324841.jpg,https://images.gr-assets.com/books/1349952095s/13324841.jpg
1906,7137775,7137775,7401343,37,802720854,9780802720860.0,Simone Elkeles,2010.0,Rules of Attraction,"Rules of Attraction (Perfect Chemistry, #2)",en-US,4.22,68270,71900,3704,797,2666,11463,22277,34697,https://images.gr-assets.com/books/1439792205m/7137775.jpg,https://images.gr-assets.com/books/1439792205s/7137775.jpg
1917,3432478,3432478,3473471,56,575090855,9780575090860.0,Carrie Ryan,2009.0,The Forest of Hands and Teeth,"The Forest of Hands and Teeth (The Forest of Hands and Teeth, #1)",eng,3.59,64093,74058,8336,4754,9003,18505,21469,20327,https://images.gr-assets.com/books/1320633297m/3432478.jpg,https://images.gr-assets.com/books/1320633297s/3432478.jpg
1944,51428,51428,1696926,45,385733410,9780385733410.0,Libba Bray,2005.0,Rebel Angels,"Rebel Angels (Gemma Doyle, #2)",eng,3.98,81420,83916,3101,2320,4306,17352,28982,30956,https://images.gr-assets.com/books/1333820283m/51428.jpg,https://images.gr-assets.com/books/1333820283s/51428.jpg
1948,24120519,24120519,43712653,71,159474758X,9781594747590.0,Ransom Riggs,2015.0,Library of Souls ,"Library of Souls (Miss Peregrine's Peculiar Children, #3)",eng,4.15,58435,69660,7936,507,2285,11892,26480,28496,https://images.gr-assets.com/books/1472783347m/24120519.jpg,https://images.gr-assets.com/books/1472783347s/24120519.jpg
1957,31122,33602148,950769,103,312181108,9780312181110.0,Dodie Smith,1948.0,I Capture the Castle,I Capture the Castle,eng,4.0,56444,65645,6587,941,3334,13581,24645,23144,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1958,7933617,7933617,11290776,61,1905654871,9781905654870.0,"P.C. Cast, Kristin Cast",2011.0,Destined,"Destined (House of Night, #9)",eng,4.04,56737,63949,2535,1595,3865,12696,18186,27607,https://images.gr-assets.com/books/1406962311m/7933617.jpg,https://images.gr-assets.com/books/1406962311s/7933617.jpg
1965,20821111,20821111,25217978,39,399167838,9780399167840.0,Marie Lu,2014.0,The Young Elites,"The Young Elites (The Young Elites, #1)",eng,3.93,60930,72215,10093,1719,4372,15294,26691,24139,https://images.gr-assets.com/books/1407318399m/20821111.jpg,https://images.gr-assets.com/books/1407318399s/20821111.jpg
1968,34262,34262,1625130,47,078684907X,9780786849080.0,"Dave Barry, Ridley Pearson, Greg Call",2004.0,Peter and the Starcatchers,"Peter and the Starcatchers (Peter and the Starcatchers, #1)",eng,4.01,57575,60040,4375,1123,2878,12131,21772,22136,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1971,2753843,2753843,2779542,31,1423102282,9781423102280.0,Melissa de la Cruz,2008.0,Revelations,"Revelations (Blue Bloods, #3)",en-US,3.89,66170,68531,1565,1418,4674,17551,20935,23953,https://images.gr-assets.com/books/1322343073m/2753843.jpg,https://images.gr-assets.com/books/1322343073s/2753843.jpg
1997,9565548,9565548,14452295,33,054762834X,9780547628350.0,Robin LaFevers,2012.0,Grave Mercy,"Grave Mercy (His Fair Assassin, #1)",eng,3.92,70476,74683,7661,2257,4487,15591,27223,25125,https://images.gr-assets.com/books/1320269319m/9565548.jpg,https://images.gr-assets.com/books/1320269319s/9565548.jpg
2007,113304,113304,3313414,92,1903434777,9781903434770.0,Cornelia Funke,2000.0,Herr der Diebe,The Thief Lord,eng,3.95,60780,68465,3391,751,3450,16442,25758,22064,https://images.gr-assets.com/books/1327960342m/113304.jpg,https://images.gr-assets.com/books/1327960342s/113304.jpg
2017,4588949,4588949,4638383,60,385735294,9780385735290.0,Michael Scott,2009.0,The Sorceress,"The Sorceress (The Secrets of the Immortal Nicholas Flamel, #3)",eng,4.11,58278,61599,1929,925,2256,11397,21804,25217,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2019,2921082,2921082,2948317,33,545060397,9780545060390.0,Rick Riordan,2008.0,The Maze of Bones ,"The Maze of Bones  (The 39 Clues, #1)",eng,3.83,59536,61950,4229,1998,4684,15438,19737,20093,https://images.gr-assets.com/books/1385117877m/2921082.jpg,https://images.gr-assets.com/books/1385117877s/2921082.jpg
2021,690926,690926,3187048,5,316003727,9780316003730.0,Stephenie Meyer,2007.0,"The Twilight Collection (Twilight, #1-3)","The Twilight Collection (Twilight, #1-3)",eng,3.78,42361,42383,1127,4560,3613,6924,8607,18679,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2038,6267237,6267237,6450517,33,1423102266,9781423102270.0,Melissa de la Cruz,2009.0,The Van Alen Legacy ,"The Van Alen Legacy (Blue Bloods, #4)",en-US,3.95,58724,60659,1477,1319,3966,14229,18144,23001,https://images.gr-assets.com/books/1343251719m/6267237.jpg,https://images.gr-assets.com/books/1343251719s/6267237.jpg
2050,2985500,2985500,3015943,12,1416974512,9781416974510.0,L.J. Smith,2008.0,"Night World, No. 2","Night World, No. 2 (Night World, #4-6)",en-CA,4.2,53023,54027,1027,864,2373,9210,14432,27148,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2054,5452,5452,1710082,70,553375938,9780553375930.0,Ann Brashares,2005.0,Girls in Pants: The Third Summer of the Sisterhood,"Girls in Pants: The Third Summer of the Sisterhood (Sisterhood, #3)",eng,3.82,56485,63863,1581,537,3527,19531,23839,16429,https://images.gr-assets.com/books/1320473346m/5452.jpg,https://images.gr-assets.com/books/1320473346s/5452.jpg
2068,25346,25346,808243,33,439771277,9780439771280.0,Karen Hesse,1997.0,Out of the Dust,Out of the Dust,,3.73,53706,55632,3748,2274,5082,14242,17616,16418,https://images.gr-assets.com/books/1328867076m/25346.jpg,https://images.gr-assets.com/books/1328867076s/25346.jpg
2071,11925514,11925514,16885788,57,1405258217,9781405258210.0,Elizabeth Wein,2012.0,Code Name Verity,"Code Name Verity (Code Name Verity, #1)",eng,4.08,55139,65468,11912,1847,3375,10330,22216,27700,https://images.gr-assets.com/books/1388161911m/11925514.jpg,https://images.gr-assets.com/books/1388161911s/11925514.jpg
2072,270807,270807,262533,12,1416903542,9781416903540.0,Ellen Hopkins,2006.0," Burned (Burned, #1)","Burned (Burned, #1)",en-US,4.24,48333,50310,3379,810,2073,7454,13804,26169,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2077,1254951,1254951,1243729,46,61345660,9780061345660.0,Anna Godbersen,2007.0,The Luxe,"The Luxe (Luxe, #1)",en-US,3.63,58717,61682,4277,3110,6491,16567,19363,16151,https://images.gr-assets.com/books/1323438343m/1254951.jpg,https://images.gr-assets.com/books/1323438343s/1254951.jpg
2092,2241059,2241059,3032810,13,1416950052,9781416950060.0,Ellen Hopkins,2008.0,Identical,Identical,eng,4.34,47804,48870,3085,669,1611,6062,12503,28025,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2104,9627755,9627755,14515040,34,525425632,9780525425630.0,Stephanie Perkins,2014.0,Isla and the Happily Ever After,"Isla and the Happily Ever After (Anna and the French Kiss, #3)",eng,4.1,70995,76687,10433,1449,3640,13319,25409,32870,https://images.gr-assets.com/books/1362064564m/9627755.jpg,https://images.gr-assets.com/books/1362064564s/9627755.jpg
2112,20698530,20698530,40018073,44,144242673X,9781442426730.0,Jenny Han,2015.0,P.S. I Still Love You,"P.S. I Still Love You (To All the Boys I've Loved Before, #2)",eng,4.17,62907,67887,10332,616,2227,10879,25670,28495,https://images.gr-assets.com/books/1422881430m/20698530.jpg,https://images.gr-assets.com/books/1422881430s/20698530.jpg
2118,15704459,15704459,21979689,51,385743580,9780385743590.0,Brandon Sanderson,2015.0,Firefight,"Firefight (The Reckoners, #2)",eng,4.29,41924,50765,4426,95,622,6180,21247,22621,https://images.gr-assets.com/books/1413220816m/15704459.jpg,https://images.gr-assets.com/books/1413220816s/15704459.jpg
2120,6693332,6693332,6888828,61,385905165,9780385905170.0,Michael Scott,2010.0,The Necromancer: The Secrets of The Immortal Nicholas Flamel,"The Necromancer  (The Secrets of the Immortal Nicholas Flamel, #4)",eng,4.12,46878,50653,1665,583,1749,9419,17965,20937,https://images.gr-assets.com/books/1320460606m/6693332.jpg,https://images.gr-assets.com/books/1320460606s/6693332.jpg
2122,662597,662597,2051065,22,439324599,9780439324600.0,Patricia McCormick,2000.0,Cut,Cut,en-US,3.76,48239,49106,2498,1493,4679,13443,14140,15351,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2125,24780,24780,1149593,83,805080481,9780805080480.0,Lloyd Alexander,1964.0,The Book of Three,"The Book of Three (The Chronicles of Prydain, #1)",en-US,4.0,56593,59286,2416,1074,2364,12851,22277,20720,https://images.gr-assets.com/books/1405184012m/24780.jpg,https://images.gr-assets.com/books/1405184012s/24780.jpg
2130,11966216,11966216,13476717,59,1250006325,9781250006320.0,Amanda Hocking,2010.0,Torn,"Torn (Trylle, #2)",en-US,4.04,29554,59016,2951,713,2811,12195,21018,22279,https://images.gr-assets.com/books/1397954544m/11966216.jpg,https://images.gr-assets.com/books/1397954544s/11966216.jpg
2134,2722413,2722413,2748013,52,61284394,9780061284400.0,Claudia Gray,2008.0,Evernight,"Evernight (Evernight, #1)",en-US,3.64,63486,67136,3117,3402,7334,18094,19242,19064,https://images.gr-assets.com/books/1306376600m/2722413.jpg,https://images.gr-assets.com/books/1306376600s/2722413.jpg
2148,44184,44184,1386643,39,64407314,9780064407310.0,Walter Dean Myers,1999.0,Monster,Monster,eng,3.7,47533,48399,4394,1485,4418,13848,16267,12381,https://images.gr-assets.com/books/1404962824m/44184.jpg,https://images.gr-assets.com/books/1404962824s/44184.jpg
2152,1651302,1651302,2191060,53,60887370,9780060887380.0,Sara Shepard,2007.0,Perfect,"Perfect (Pretty Little Liars, #3)",eng,4.02,50922,55030,2204,638,2800,12529,18078,20985,https://images.gr-assets.com/books/1363681820m/1651302.jpg,https://images.gr-assets.com/books/1363681820s/1651302.jpg
2161,18189606,18189606,25591533,23,1442435003,9781442435000.0,Morgan Matson,2014.0,Since You've Been Gone,Since You've Been Gone,eng,4.19,59705,64449,8622,888,2083,9489,23131,28858,https://images.gr-assets.com/books/1377702326m/18189606.jpg,https://images.gr-assets.com/books/1377702326s/18189606.jpg
2164,127823,127823,6627894,69,399244565,9780399244570.0,John Flanagan,2005.0,The Icebound Land,"The Icebound Land (Ranger's Apprentice, #3)",eng,4.22,48446,52595,1804,462,1389,8564,18008,24172,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2179,26074181,26074181,42492659,20,62392174,9780062392180.0,Kiera Cass,2016.0,The Crown,"The Crown (The Selection, #5)",eng,3.8,64158,72531,9632,1953,6304,18648,22933,22693,https://images.gr-assets.com/books/1446759650m/26074181.jpg,https://images.gr-assets.com/books/1446759650s/26074181.jpg
